BRANCH_ID|BRANCH_NAME|NO_KONTRAK|NAMA_CUSTOMER|ANG_KE|OVERDUE|NILAI_PEMBAYARAN|NILAI_ANGSURAN|NILAI_DENDA|TANGGAL_PEMBAYARAN|JAM_PEMBAYARAN|TANGGAL_PEMBUKUAN|PAYMENT_SOURCE|VALDO_CC|FIN_TYPE
0808||080815104750||4|0|434000|434000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0808||080815200135||12|0|4275000|4255000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0808||080813105694||29|0|620000|620000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080814101199||23|1|685000|680000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0808||080814106503||16|7|945000|940000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0808||080815101423||10|3|493000|493000|0|2016-01-26|00:00:00|2016-01-26||01|
0808||080815103606||6|1|658000|652000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080815200417||8|0|18520000|18520000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080814103373||20|2|315000|315000|0|2016-01-26|00:00:00|2016-01-26||01|
0808||080814200734||15|0|2865000|2845000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0808||080815104923||3|0|476000|476000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080815106262||1|1|324615|323000|1615|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080815404735||4|1|500000|500000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080815106219||1|3|943000|929000|14000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080813105511||29|0|688000|687999|1|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080814105265||18|0|1098000|1055000|43000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080815104714||4|0|523000|523000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080815200142||12|1|10835000|10815000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0808||080814105883||17|1|998000|994000|4000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080814108748||13|2|494900|490000|4900|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080815104104||5|6|317240|308000|9240|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0808||080815104188||5|1|287000|286000|1000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082113102055||33|7|594000|594000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082113104569||30|3|605000|600000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082114103134||21|0|372000|372000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082114106732||17|5|816000|816000|0|2016-01-26|00:00:00|2016-01-26||01|
0821||082115103438||8|0|452000|452000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115102632||9|2|1010000|1000000|10000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115108423||2|2|622000|615000|7000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115405977||5|6|1305000|1300000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082114406683||17|7|710000|686000|24000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115101173||11|1|618000|617000|1000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115107684||3|0|599000|599000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082114107492||16|3|912000|898000|14000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082114110347||13|3|907000|894000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115101109||11|3|378000|370000|8000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115406761||4|7|1196000|1155000|41000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082113106075||28|2|720000|713000|7000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080714118141||13|0|368000|365000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715107214||8|5|500000|485000|15000|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0807||080715113427||5|1|1100000|1095000|5000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715114799||4|7|876000|876000|0|2016-01-26|00:00:00|2016-01-26|EDC|01|
0807||080715300160||3|1|248000|248000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715402626||11|1|700000|685000|15000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080713107797||31|1|600000|595000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080713107930||31|1|600000|600000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0807||080713116438||26|0|588000|588000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080714106538||20|0|565000|560000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080714106124||20|6|605000|600000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080714402057||23|1|490000|490000|0|2016-01-26|00:00:00|2016-01-26|BCA|01|
0807||080715108387||7|6|675000|655000|20000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715101062||12|1|365000|360000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080715107496||8|1|700000|700000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0807||080715116235||3|3|1002000|950000|52000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715409104||7|3|1057600|993000|64600|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080714103540||22|0|570000|565000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080714111761||17|3|1098000|1090000|8000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715102319||11|7|600000|600000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0807||080715109324||7|0|1355000|1350000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080715111535||6|0|630000|630000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080715113375||5|0|882000|877000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080715115072||4|0|510000|510000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080715115080||4|0|433000|428000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080715117758||2|6|432000|420000|12000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715119398||1|3|563000|563000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0807||080715409142||7|2|658000|658000|0|2016-01-26|00:00:00|2016-01-26|EDC|01|
0807||080715414852||4|0|540000|540000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080715111253||6|3|908000|908000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0807||080714116507||14|0|588000|585000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080714413332||16|1|1035000|1030000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0807||080715102784||11|0|342000|342000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0807||080715108971||7|2|675000|675000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0807||080715105838||9|1|439400|438000|1400|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715107154||8|6|500000|500000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0807||080715108984||7|6|860000|860000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0807||080715114843||4|1|647000|645000|2000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715114876||4|3|492000|485000|7000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0807||080715116131||3|6|450000|450000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0807||080715300156||3|0|470000|470000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0867||086715200093||13|0|2498000|2498000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0867||086714200900||18|3|4705000|4705000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0867||086715200821||6|1|4378000|4378000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0867||086714200926||18|2|5014000|4994000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0867||086715200323||11|6|2365000|2345000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0867||086715200815||7|3|3430000|3410000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0867||086714201349||16|2|2937000|2917000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0867||086714200411||21|0|3258000|3127000|131000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0867||086713200447||33|2|2869000|2849000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0867||086715200593||8|3|3315000|3295000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081314102924||20|0|271000|271000|0|2016-01-26|00:00:00|2016-01-26|EDC|01|
0813||081314103836||19|0|490000|490000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081314104849||18|0|376000|376000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081314200270||19|0|4510000|4510000|0|2016-01-26|00:00:00|2016-01-26|EDC|01|
0813||081315102494||9|3|1508000|1485000|23000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081313101679||34|3|529000|524000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081314104929||18|1|297000|296999|1|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081314104990||18|0|809000|809000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081314104829||18|2|693000|688000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315105773||6|2|460000|460000|0|2016-01-26|00:00:00|2016-01-26|EDC|01|
0821||082114106306||17|1|1485000|1340000|145000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082114110410||13|0|935000|930000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082114200366||15|2|5336000|5336000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115104475||7|0|503000|503000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082115106789||4|7|493000|477000|16000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115108456||2|1|585000|582000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115109025||1|7|819000|791000|28000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082114200408||14|2|3200000|3170000|30000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115100269||12|5|544000|531000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115103241||8|6|803000|803000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115103365||8|3|1162000|1157000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082115106893||4|3|610000|601000|9000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115107449||3|7|422000|417000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082115401836||10|0|761000|756000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082113102163||33|6|331000|321000|10000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082114103154||21|0|1098000|1073000|25000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082114106067||18|1|451000|450999|1|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082114108783||15|2|644000|639000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082114110484||13|0|1002000|1002000|0|2016-01-26|00:00:00|2016-01-26||01|
0821||082115100270||12|5|704000|687000|17000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115100364||12|3|755000|744000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115106910||4|3|483000|475000|8000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115401123||11|1|799000|799000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0821||082113107272||26|6|658000|653000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082114110415||13|0|1132000|1127000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082115107448||3|7|422000|417000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0821||082115108342||2|6|716000|716000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0821||082115106729||4|5|728000|725000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082214103158||16|2|387000|382000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0822||082215100438||11|3|384000|378000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082215300009||3|1|389000|387000|2000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082213104090||27|1|643000|643000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082215200344||7|0|4673600|4673600|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082215101330||8|0|655000|655000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082215200618||3|0|4850100|4850100|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082214103819||14|7|873000|835000|38000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082215200680||3|3|3482000|3462000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0822||082214200574||16|2|3843000|3828000|15000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082213100660||35|6|622998|553998|69000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082214103182||16|2|581000|575000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0822||082214200450||17|0|10629000|10609000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0822||082215101670||7|3|967000|967000|0|2016-01-26|00:00:00|2016-01-23||01|
0822||082215103642||1|5|499000|486000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0835||083514200175||24|0|2984000|2984000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0835||083513201562||27|5|2612000|2592000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0835||083514501647||14|0|1481000|1461000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0835||083514200653||20|2|8073000|8073000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0835||083515500063||12|0|4006000|4006000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0835||083514201189||17|0|3005000|3005000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0835||083515201160||3|0|1683500|1663500|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0835||083512501616||40|2|4305000|4305000|0|2016-01-26|00:00:00|2016-01-26|DANAMON|01|
0835||083515200955||5|0|965500|965500|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0835||083515201248||2|0|3426000|3426000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0835||083515201283||2|0|4870700|4850700|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0801||080114102338||21|7|383000|368000|15000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080114103068||20|1|692000|687000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0801||080115405493||4|5|715000|697000|18000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115103071||8|0|594000|594000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115405565||4|3|860000|850000|10000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080114104883||17|6|440000|440000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080114405032||17|0|756000|756000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115104852||5|6|992000|963000|29000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315104679||7|0|476000|425000|51000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315106584||5|2|1131000|1120000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315108910||2|7|525000|525000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315108982||2|0|267000|267000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315300054||3|3|399000|393000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081314104651||18|3|440000|435000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315106847||5|0|370000|370000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315101785||10|0|680000|680000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315107636||4|1|658000|655000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315404413||7|3|665000|660000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315300036||5|0|455000|455000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0813||081313110068||25|2|717000|710000|7000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315103044||8|5|385000|375000|10000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315106861||5|0|1500000|1500000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315106863||5|1|950000|945000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315108923||2|7|419000|414000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315108408||3|0|600000|600000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315109539||1|3|473000|466000|7000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315402626||9|1|1290000|1285000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081314102925||20|0|317000|317000|0|2016-01-26|00:00:00|2016-01-26|EDC|01|
0813||081314108428||13|3|409000|403000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315108246||3|7|377000|377000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315102565||9|3|826000|815000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315103585||8|0|448000|448000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315107712||4|2|350000|345000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315109042||2|0|599000|599000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081314100417||24|1|598000|593000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315100919||11|3|396000|390000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315100975||11|3|468000|460000|8000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315101794||10|1|528000|525000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315106641||5|7|712000|707000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315108387||3|2|370000|366000|4000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315300047||4|0|355000|355000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315101629||10|1|675000|672000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315104455||7|3|670000|670000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0813||081315104710||7|0|639000|634000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315107689||4|3|500000|495000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0813||081315107690||4|3|760000|755000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0819||081914102757||17|6|582000|565000|17000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081914402418||18|1|622000|619000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915102332||6|2|530000|530000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081914101098||21|1|385000|385000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915101201||9|1|348000|346000|2000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915101505||8|0|420000|420000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915102321||6|7|948000|918000|30000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915101546||8|0|838000|838000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915101966||7|1|388935|387000|1935|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0819||081913101533||32|1|653000|650000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915100813||10|7|391000|386000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0819||081915402769||5|1|638000|635000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081914101497||20|2|615000|615000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915100188||12|2|403000|400000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915101523||8|1|456000|453000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915102330||6|2|606000|600000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0819||081915102845||5|0|401000|396000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0819||081915101938||7|3|1003000|988000|15000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0833||083314101016||20|0|380000|380000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0833||083314102406||13|1|1000000|1000000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0833||083314101219||19|7|538000|519000|19000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0833||083314100594||22|2|721000|716000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0833||083315100639||10|2|808000|800000|8000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0833||083314200002||25|2|2520000|2500000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0801||080114106628||14|3|773000|762000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080114107407||13|0|984000|984000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115104279||6|2|898000|893000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0801||080115107316||1|0|920000|920000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0801||080115105584||4|3|1380000|1380000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0801||080113108145||25|1|645000|640000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0801||080115101564||10|6|699000|679000|20000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115102287||9|3|737000|726000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115101701||10|0|1008000|936999|71001|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115104927||5|2|880000|880000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0801||080115106094||3|6|583000|583000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0801||080114103540||19|2|675000|670000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0801||080115103721||7|0|923000|923000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080113104753||30|2|648000|642000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115103752||7|1|431560|428000|3560|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0801||080115105644||4|3|527000|527000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0801||080114104869||17|6|516078|516000|78|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115100211||12|7|503000|503000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0801||080115105505||4|2|613000|608000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0513||050712201586||44|1|5607000|5587000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|02|
0513||050713201868||31|5|3237000|3237000|0|2016-01-26|00:00:00|2016-01-26|EDC|02|
0513||051314200673||19|1|3253000|3201100|51900|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||050712203963||38|7|5000000|5000000|0|2016-01-26|00:00:00|2016-01-25|KASIR|02|
0513||051315200933||6|3|4123393|4098800|24593|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||051315201399||3|5|2669000|2649000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|02|
0513||050712201414||45|1|6888700|6875000|13700|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||050712202252||43|2|6630400|6363000|267400|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||050713200034||37|3|6680000|6672000|8000|2016-01-26|00:00:00|2016-01-25|KASIR|02|
0513||051314201347||13|2|3510486|3496500|13986|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||051315201291||4|1|4490600|4481600|9000|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||050712202865||40|1|2571000|2571000|0|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||051315200060||12|5|2653600|2653600|0|2016-01-26|00:00:00|2016-01-26|BCA|02|
0513||050713202571||30|3|2548200|2533000|15200|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||050713202598||30|3|3951000|3931000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|02|
0513||051315201620||2|0|7000000|7000000|0|2016-01-26|00:00:00|2016-01-26|EDC|02|
0513||051315201439||4|0|5032300|5032300|0|2016-01-26|00:00:00|2016-01-26|DANAMON|02|
0513||051315200489||9|2|4180000|4112300|67700|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||051315201599||2|1|4480000|4480000|0|2016-01-26|00:00:00|2016-01-26|EDC|02|
0513||050713201202||30|5|7000000|7000000|0|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||050713203404||28|1|4300000|4290900|9100|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||051314200670||20|2|2252300|2232300|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|02|
0513||051314200982||16|0|2841500|2821500|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|02|
0513||050713200819||34|1|3036500|3036500|0|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||050713201068||33|0|2280000|2280000|0|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0513||050713204100||26|2|4650000|4647000|3000|2016-01-26|00:00:00|2016-01-25|KASIR|02|
0513||051315201415||3|0|4831400|4831400|0|2016-01-26|00:00:00|2016-01-26|KASIR|02|
0818||081815103179||7|6|660000|660000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0818||081813106496||27|0|650000|650000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0818||081815101951||9|6|537000|532000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0818||081815101952||9|6|615000|610000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0818||081815103932||6|1|489780|489000|780|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0818||081815106528||1|2|1425000|1425000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0818||081813200070||34|2|8881000|8861000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0818||081815102596||8|3|467000|460000|7000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0818||081814107845||14|0|465000|465000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
